-1.1798250e+03 -2.1167440e+03 -2.2671140e+03 -1.9085400e+03 -3.2271670e+03 -3.4932060e+03 -3.0536640e+03 -2.7182230e+03 -4.5110940e+02
-4.5110940e+02 -1.1798250e+03 -2.1167440e+03 -2.2671140e+03 -1.9085400e+03 -3.2271670e+03 -3.4932060e+03 -3.0536640e+03 -7.4028210e+02
-7.4028210e+02 -4.5110940e+02 -1.1798250e+03 -2.1167440e+03 -2.2671140e+03 -1.9085400e+03 -3.2271670e+03 -3.4932060e+03 -6.9401440e+02
-6.9401440e+02 -7.4028210e+02 -4.5110940e+02 -1.1798250e+03 -2.1167440e+03 -2.2671140e+03 -1.9085400e+03 -3.2271670e+03 5.7834540e+02
5.7834540e+02 -6.9401440e+02 -7.4028210e+02 -4.5110940e+02 -1.1798250e+03 -2.1167440e+03 -2.2671140e+03 -1.9085400e+03 2.7760580e+02
2.7760580e+02 5.7834540e+02 -6.9401440e+02 -7.4028210e+02 -4.5110940e+02 -1.1798250e+03 -2.1167440e+03 -2.2671140e+03 -8.0968350e+01
-8.0968350e+01 2.7760580e+02 5.7834540e+02 -6.9401440e+02 -7.4028210e+02 -4.5110940e+02 -1.1798250e+03 -2.1167440e+03 5.0894390e+02
5.0894390e+02 -8.0968350e+01 2.7760580e+02 5.7834540e+02 -6.9401440e+02 -7.4028210e+02 -4.5110940e+02 -1.1798250e+03 9.8318710e+02
9.8318710e+02 5.0894390e+02 -8.0968350e+01 2.7760580e+02 5.7834540e+02 -6.9401440e+02 -7.4028210e+02 -4.5110940e+02 7.9811660e+02
7.9811660e+02 9.8318710e+02 5.0894390e+02 -8.0968350e+01 2.7760580e+02 5.7834540e+02 -6.9401440e+02 -7.4028210e+02 3.0073960e+02
3.0073960e+02 7.9811660e+02 9.8318710e+02 5.0894390e+02 -8.0968350e+01 2.7760580e+02 5.7834540e+02 -6.9401440e+02 1.5268320e+03
1.5268320e+03 3.0073960e+02 7.9811660e+02 9.8318710e+02 5.0894390e+02 -8.0968350e+01 2.7760580e+02 5.7834540e+02 1.6425010e+03
1.6425010e+03 1.5268320e+03 3.0073960e+02 7.9811660e+02 9.8318710e+02 5.0894390e+02 -8.0968350e+01 2.7760580e+02 1.1219900e+03
1.1219900e+03 1.6425010e+03 1.5268320e+03 3.0073960e+02 7.9811660e+02 9.8318710e+02 5.0894390e+02 -8.0968350e+01 1.7234690e+03
1.7234690e+03 1.1219900e+03 1.6425010e+03 1.5268320e+03 3.0073960e+02 7.9811660e+02 9.8318710e+02 5.0894390e+02 2.4174840e+03
2.4174840e+03 1.7234690e+03 1.1219900e+03 1.6425010e+03 1.5268320e+03 3.0073960e+02 7.9811660e+02 9.8318710e+02 2.4290510e+03
2.4290510e+03 2.4174840e+03 1.7234690e+03 1.1219900e+03 1.6425010e+03 1.5268320e+03 3.0073960e+02 7.9811660e+02 1.8044380e+03
1.8044380e+03 2.4290510e+03 2.4174840e+03 1.7234690e+03 1.1219900e+03 1.6425010e+03 1.5268320e+03 3.0073960e+02 2.7413570e+03
2.7413570e+03 1.8044380e+03 2.4290510e+03 2.4174840e+03 1.7234690e+03 1.1219900e+03 1.6425010e+03 1.5268320e+03 2.8801600e+03
2.8801600e+03 2.7413570e+03 1.8044380e+03 2.4290510e+03 2.4174840e+03 1.7234690e+03 1.1219900e+03 1.6425010e+03 2.0010750e+03
2.0010750e+03 2.8801600e+03 2.7413570e+03 1.8044380e+03 2.4290510e+03 2.4174840e+03 1.7234690e+03 1.1219900e+03 1.8275710e+03
1.8275710e+03 2.0010750e+03 2.8801600e+03 2.7413570e+03 1.8044380e+03 2.4290510e+03 2.4174840e+03 1.7234690e+03 2.2324130e+03
2.2324130e+03 1.8275710e+03 2.0010750e+03 2.8801600e+03 2.7413570e+03 1.8044380e+03 2.4290510e+03 2.4174840e+03 1.2954940e+03
1.2954940e+03 2.2324130e+03 1.8275710e+03 2.0010750e+03 2.8801600e+03 2.7413570e+03 1.8044380e+03 2.4290510e+03 5.6677850e+02
5.6677850e+02 1.2954940e+03 2.2324130e+03 1.8275710e+03 2.0010750e+03 2.8801600e+03 2.7413570e+03 1.8044380e+03 -5.7834540e+01
-5.7834540e+01 5.6677850e+02 1.2954940e+03 2.2324130e+03 1.8275710e+03 2.0010750e+03 2.8801600e+03 2.7413570e+03 3.2387340e+02
3.2387340e+02 -5.7834540e+01 5.6677850e+02 1.2954940e+03 2.2324130e+03 1.8275710e+03 2.0010750e+03 2.8801600e+03 -1.5036980e+03
-1.5036980e+03 3.2387340e+02 -5.7834540e+01 5.6677850e+02 1.2954940e+03 2.2324130e+03 1.8275710e+03 2.0010750e+03 -1.7928710e+03
-1.7928710e+03 -1.5036980e+03 3.2387340e+02 -5.7834540e+01 5.6677850e+02 1.2954940e+03 2.2324130e+03 1.8275710e+03 -1.9663740e+03
-1.9663740e+03 -1.7928710e+03 -1.5036980e+03 3.2387340e+02 -5.7834540e+01 5.6677850e+02 1.2954940e+03 2.2324130e+03 -2.5100190e+03
-2.5100190e+03 -1.9663740e+03 -1.7928710e+03 -1.5036980e+03 3.2387340e+02 -5.7834540e+01 5.6677850e+02 1.2954940e+03 -3.5163400e+03
-3.5163400e+03 -2.5100190e+03 -1.9663740e+03 -1.7928710e+03 -1.5036980e+03 3.2387340e+02 -5.7834540e+01 5.6677850e+02 -3.6088750e+03
-3.6088750e+03 -3.5163400e+03 -2.5100190e+03 -1.9663740e+03 -1.7928710e+03 -1.5036980e+03 3.2387340e+02 -5.7834540e+01 -3.3659700e+03
-3.3659700e+03 -3.6088750e+03 -3.5163400e+03 -2.5100190e+03 -1.9663740e+03 -1.7928710e+03 -1.5036980e+03 3.2387340e+02 -4.1525200e+03
-4.1525200e+03 -3.3659700e+03 -3.6088750e+03 -3.5163400e+03 -2.5100190e+03 -1.9663740e+03 -1.7928710e+03 -1.5036980e+03 -4.6151960e+03
-4.6151960e+03 -4.1525200e+03 -3.3659700e+03 -3.6088750e+03 -3.5163400e+03 -2.5100190e+03 -1.9663740e+03 -1.7928710e+03 -3.8402130e+03
-3.8402130e+03 -4.6151960e+03 -4.1525200e+03 -3.3659700e+03 -3.6088750e+03 -3.5163400e+03 -2.5100190e+03 -1.9663740e+03 -4.2681890e+03
-4.2681890e+03 -3.8402130e+03 -4.6151960e+03 -4.1525200e+03 -3.3659700e+03 -3.6088750e+03 -3.5163400e+03 -2.5100190e+03 -4.5342280e+03
-4.5342280e+03 -4.2681890e+03 -3.8402130e+03 -4.6151960e+03 -4.1525200e+03 -3.3659700e+03 -3.6088750e+03 -3.5163400e+03 -4.4416920e+03
-4.4416920e+03 -4.5342280e+03 -4.2681890e+03 -3.8402130e+03 -4.6151960e+03 -4.1525200e+03 -3.3659700e+03 -3.6088750e+03 -3.7708120e+03
-3.7708120e+03 -4.4416920e+03 -4.5342280e+03 -4.2681890e+03 -3.8402130e+03 -4.6151960e+03 -4.1525200e+03 -3.3659700e+03 -4.0831180e+03
-4.0831180e+03 -3.7708120e+03 -4.4416920e+03 -4.5342280e+03 -4.2681890e+03 -3.8402130e+03 -4.6151960e+03 -4.1525200e+03 -4.4995270e+03
-4.4995270e+03 -4.0831180e+03 -3.7708120e+03 -4.4416920e+03 -4.5342280e+03 -4.2681890e+03 -3.8402130e+03 -4.6151960e+03 -3.1346320e+03
-3.1346320e+03 -4.4995270e+03 -4.0831180e+03 -3.7708120e+03 -4.4416920e+03 -4.5342280e+03 -4.2681890e+03 -3.8402130e+03 -3.2850020e+03
-3.2850020e+03 -3.1346320e+03 -4.4995270e+03 -4.0831180e+03 -3.7708120e+03 -4.4416920e+03 -4.5342280e+03 -4.2681890e+03 -3.2387340e+03
-3.2387340e+03 -3.2850020e+03 -3.1346320e+03 -4.4995270e+03 -4.0831180e+03 -3.7708120e+03 -4.4416920e+03 -4.5342280e+03 -2.4753180e+03
-2.4753180e+03 -3.2387340e+03 -3.2850020e+03 -3.1346320e+03 -4.4995270e+03 -4.0831180e+03 -3.7708120e+03 -4.4416920e+03 -1.1798250e+03
-1.1798250e+03 -2.4753180e+03 -3.2387340e+03 -3.2850020e+03 -3.1346320e+03 -4.4995270e+03 -4.0831180e+03 -3.7708120e+03 -7.6341590e+02
-7.6341590e+02 -1.1798250e+03 -2.4753180e+03 -3.2387340e+03 -3.2850020e+03 -3.1346320e+03 -4.4995270e+03 -4.0831180e+03 -1.3880290e+02
-1.3880290e+02 -7.6341590e+02 -1.1798250e+03 -2.4753180e+03 -3.2387340e+03 -3.2850020e+03 -3.1346320e+03 -4.4995270e+03 1.6309340e+03
1.6309340e+03 -1.3880290e+02 -7.6341590e+02 -1.1798250e+03 -2.4753180e+03 -3.2387340e+03 -3.2850020e+03 -3.1346320e+03 3.6204420e+03
3.6204420e+03 1.6309340e+03 -1.3880290e+02 -7.6341590e+02 -1.1798250e+03 -2.4753180e+03 -3.2387340e+03 -3.2850020e+03 3.1924660e+03
3.1924660e+03 3.6204420e+03 1.6309340e+03 -1.3880290e+02 -7.6341590e+02 -1.1798250e+03 -2.4753180e+03 -3.2387340e+03 5.8875560e+03
5.8875560e+03 3.1924660e+03 3.6204420e+03 1.6309340e+03 -1.3880290e+02 -7.6341590e+02 -1.1798250e+03 -2.4753180e+03 6.9401440e+03
6.9401440e+03 5.8875560e+03 3.1924660e+03 3.6204420e+03 1.6309340e+03 -1.3880290e+02 -7.6341590e+02 -1.1798250e+03 8.2009370e+03
8.2009370e+03 6.9401440e+03 5.8875560e+03 3.1924660e+03 3.6204420e+03 1.6309340e+03 -1.3880290e+02 -7.6341590e+02 8.2472050e+03
8.2472050e+03 8.2009370e+03 6.9401440e+03 5.8875560e+03 3.1924660e+03 3.6204420e+03 1.6309340e+03 -1.3880290e+02 9.4501630e+03
9.4501630e+03 8.2472050e+03 8.2009370e+03 6.9401440e+03 5.8875560e+03 3.1924660e+03 3.6204420e+03 1.6309340e+03 1.0375520e+04
1.0375520e+04 9.4501630e+03 8.2472050e+03 8.2009370e+03 6.9401440e+03 5.8875560e+03 3.1924660e+03 3.6204420e+03 8.9527860e+03
8.9527860e+03 1.0375520e+04 9.4501630e+03 8.2472050e+03 8.2009370e+03 6.9401440e+03 5.8875560e+03 3.1924660e+03 8.6520470e+03
8.6520470e+03 8.9527860e+03 1.0375520e+04 9.4501630e+03 8.2472050e+03 8.2009370e+03 6.9401440e+03 5.8875560e+03 8.4669760e+03
8.4669760e+03 8.6520470e+03 8.9527860e+03 1.0375520e+04 9.4501630e+03 8.2472050e+03 8.2009370e+03 6.9401440e+03 6.8476090e+03
6.8476090e+03 8.4669760e+03 8.6520470e+03 8.9527860e+03 1.0375520e+04 9.4501630e+03 8.2472050e+03 8.2009370e+03 4.5920620e+03
4.5920620e+03 6.8476090e+03 8.4669760e+03 8.6520470e+03 8.9527860e+03 1.0375520e+04 9.4501630e+03 8.2472050e+03 3.1577660e+03
3.1577660e+03 4.5920620e+03 6.8476090e+03 8.4669760e+03 8.6520470e+03 8.9527860e+03 1.0375520e+04 9.4501630e+03 1.8160040e+03
1.8160040e+03 3.1577660e+03 4.5920620e+03 6.8476090e+03 8.4669760e+03 8.6520470e+03 8.9527860e+03 1.0375520e+04 -6.0147920e+02
-6.0147920e+02 1.8160040e+03 3.1577660e+03 4.5920620e+03 6.8476090e+03 8.4669760e+03 8.6520470e+03 8.9527860e+03 -3.2734350e+03
-3.2734350e+03 -6.0147920e+02 1.8160040e+03 3.1577660e+03 4.5920620e+03 6.8476090e+03 8.4669760e+03 8.6520470e+03 -3.5857410e+03
-3.5857410e+03 -3.2734350e+03 -6.0147920e+02 1.8160040e+03 3.1577660e+03 4.5920620e+03 6.8476090e+03 8.4669760e+03 -5.4017460e+03
-5.4017460e+03 -3.5857410e+03 -3.2734350e+03 -6.0147920e+02 1.8160040e+03 3.1577660e+03 4.5920620e+03 6.8476090e+03 -6.7088060e+03
-6.7088060e+03 -5.4017460e+03 -3.5857410e+03 -3.2734350e+03 -6.0147920e+02 1.8160040e+03 3.1577660e+03 4.5920620e+03 -7.4606550e+03
-7.4606550e+03 -6.7088060e+03 -5.4017460e+03 -3.5857410e+03 -3.2734350e+03 -6.0147920e+02 1.8160040e+03 3.1577660e+03 -7.0442470e+03
-7.0442470e+03 -7.4606550e+03 -6.7088060e+03 -5.4017460e+03 -3.5857410e+03 -3.2734350e+03 -6.0147920e+02 1.8160040e+03 -6.8360420e+03
-6.8360420e+03 -7.0442470e+03 -7.4606550e+03 -6.7088060e+03 -5.4017460e+03 -3.5857410e+03 -3.2734350e+03 -6.0147920e+02 -7.4375210e+03
-7.4375210e+03 -6.8360420e+03 -7.0442470e+03 -7.4606550e+03 -6.7088060e+03 -5.4017460e+03 -3.5857410e+03 -3.2734350e+03 -5.7140520e+03
-5.7140520e+03 -7.4375210e+03 -6.8360420e+03 -7.0442470e+03 -7.4606550e+03 -6.7088060e+03 -5.4017460e+03 -3.5857410e+03 -4.6961640e+03
-4.6961640e+03 -5.7140520e+03 -7.4375210e+03 -6.8360420e+03 -7.0442470e+03 -7.4606550e+03 -6.7088060e+03 -5.4017460e+03 -4.0021500e+03
-4.0021500e+03 -4.6961640e+03 -5.7140520e+03 -7.4375210e+03 -6.8360420e+03 -7.0442470e+03 -7.4606550e+03 -6.7088060e+03 -2.9958290e+03
-2.9958290e+03 -4.0021500e+03 -4.6961640e+03 -5.7140520e+03 -7.4375210e+03 -6.8360420e+03 -7.0442470e+03 -7.4606550e+03 -1.7119020e+03
-1.7119020e+03 -2.9958290e+03 -4.0021500e+03 -4.6961640e+03 -5.7140520e+03 -7.4375210e+03 -6.8360420e+03 -7.0442470e+03 -1.7350360e+02
-1.7350360e+02 -1.7119020e+03 -2.9958290e+03 -4.0021500e+03 -4.6961640e+03 -5.7140520e+03 -7.4375210e+03 -6.8360420e+03 -2.7760580e+02
-2.7760580e+02 -1.7350360e+02 -1.7119020e+03 -2.9958290e+03 -4.0021500e+03 -4.6961640e+03 -5.7140520e+03 -7.4375210e+03 7.8654970e+02
7.8654970e+02 -2.7760580e+02 -1.7350360e+02 -1.7119020e+03 -2.9958290e+03 -4.0021500e+03 -4.6961640e+03 -5.7140520e+03 1.5499660e+03
1.5499660e+03 7.8654970e+02 -2.7760580e+02 -1.7350360e+02 -1.7119020e+03 -2.9958290e+03 -4.0021500e+03 -4.6961640e+03 1.8738390e+03
1.8738390e+03 1.5499660e+03 7.8654970e+02 -2.7760580e+02 -1.7350360e+02 -1.7119020e+03 -2.9958290e+03 -4.0021500e+03 1.6193670e+03
1.6193670e+03 1.8738390e+03 1.5499660e+03 7.8654970e+02 -2.7760580e+02 -1.7350360e+02 -1.7119020e+03 -2.9958290e+03 2.1283110e+03
2.1283110e+03 1.6193670e+03 1.8738390e+03 1.5499660e+03 7.8654970e+02 -2.7760580e+02 -1.7350360e+02 -1.7119020e+03 2.1398780e+03
2.1398780e+03 2.1283110e+03 1.6193670e+03 1.8738390e+03 1.5499660e+03 7.8654970e+02 -2.7760580e+02 -1.7350360e+02 2.3480820e+03
2.3480820e+03 2.1398780e+03 2.1283110e+03 1.6193670e+03 1.8738390e+03 1.5499660e+03 7.8654970e+02 -2.7760580e+02 1.7234690e+03
1.7234690e+03 2.3480820e+03 2.1398780e+03 2.1283110e+03 1.6193670e+03 1.8738390e+03 1.5499660e+03 7.8654970e+02 2.4059170e+03
2.4059170e+03 1.7234690e+03 2.3480820e+03 2.1398780e+03 2.1283110e+03 1.6193670e+03 1.8738390e+03 1.5499660e+03 2.3249480e+03
2.3249480e+03 2.4059170e+03 1.7234690e+03 2.3480820e+03 2.1398780e+03 2.1283110e+03 1.6193670e+03 1.8738390e+03 2.5331530e+03
2.5331530e+03 2.3249480e+03 2.4059170e+03 1.7234690e+03 2.3480820e+03 2.1398780e+03 2.1283110e+03 1.6193670e+03 2.4174840e+03
2.4174840e+03 2.5331530e+03 2.3249480e+03 2.4059170e+03 1.7234690e+03 2.3480820e+03 2.1398780e+03 2.1283110e+03 2.8454590e+03
2.8454590e+03 2.4174840e+03 2.5331530e+03 2.3249480e+03 2.4059170e+03 1.7234690e+03 2.3480820e+03 2.1398780e+03 3.3081350e+03
3.3081350e+03 2.8454590e+03 2.4174840e+03 2.5331530e+03 2.3249480e+03 2.4059170e+03 1.7234690e+03 2.3480820e+03 2.7876250e+03
2.7876250e+03 3.3081350e+03 2.8454590e+03 2.4174840e+03 2.5331530e+03 2.3249480e+03 2.4059170e+03 1.7234690e+03 3.2965690e+03
3.2965690e+03 2.7876250e+03 3.3081350e+03 2.8454590e+03 2.4174840e+03 2.5331530e+03 2.3249480e+03 2.4059170e+03 2.9958290e+03
2.9958290e+03 3.2965690e+03 2.7876250e+03 3.3081350e+03 2.8454590e+03 2.4174840e+03 2.5331530e+03 2.3249480e+03 2.9842620e+03
2.9842620e+03 2.9958290e+03 3.2965690e+03 2.7876250e+03 3.3081350e+03 2.8454590e+03 2.4174840e+03 2.5331530e+03 2.5447200e+03
2.5447200e+03 2.9842620e+03 2.9958290e+03 3.2965690e+03 2.7876250e+03 3.3081350e+03 2.8454590e+03 2.4174840e+03 1.6309340e+03
1.6309340e+03 2.5447200e+03 2.9842620e+03 2.9958290e+03 3.2965690e+03 2.7876250e+03 3.3081350e+03 2.8454590e+03 1.7928710e+03
1.7928710e+03 1.6309340e+03 2.5447200e+03 2.9842620e+03 2.9958290e+03 3.2965690e+03 2.7876250e+03 3.3081350e+03 3.2387340e+02
3.2387340e+02 1.7928710e+03 1.6309340e+03 2.5447200e+03 2.9842620e+03 2.9958290e+03 3.2965690e+03 2.7876250e+03 -2.5447200e+02
-2.5447200e+02 3.2387340e+02 1.7928710e+03 1.6309340e+03 2.5447200e+03 2.9842620e+03 2.9958290e+03 3.2965690e+03 -1.2145250e+03
-1.2145250e+03 -2.5447200e+02 3.2387340e+02 1.7928710e+03 1.6309340e+03 2.5447200e+03 2.9842620e+03 2.9958290e+03 -2.1977120e+03
-2.1977120e+03 -1.2145250e+03 -2.5447200e+02 3.2387340e+02 1.7928710e+03 1.6309340e+03 2.5447200e+03 2.9842620e+03 -2.8454590e+03
-2.8454590e+03 -2.1977120e+03 -1.2145250e+03 -2.5447200e+02 3.2387340e+02 1.7928710e+03 1.6309340e+03 2.5447200e+03 -4.3491570e+03
-4.3491570e+03 -2.8454590e+03 -2.1977120e+03 -1.2145250e+03 -2.5447200e+02 3.2387340e+02 1.7928710e+03 1.6309340e+03 -4.5110940e+03
-4.5110940e+03 -4.3491570e+03 -2.8454590e+03 -2.1977120e+03 -1.2145250e+03 -2.5447200e+02 3.2387340e+02 1.7928710e+03 -5.7834540e+03
-5.7834540e+03 -4.5110940e+03 -4.3491570e+03 -2.8454590e+03 -2.1977120e+03 -1.2145250e+03 -2.5447200e+02 3.2387340e+02 -6.1073270e+03
-6.1073270e+03 -5.7834540e+03 -4.5110940e+03 -4.3491570e+03 -2.8454590e+03 -2.1977120e+03 -1.2145250e+03 -2.5447200e+02 -6.8591760e+03
-6.8591760e+03 -6.1073270e+03 -5.7834540e+03 -4.5110940e+03 -4.3491570e+03 -2.8454590e+03 -2.1977120e+03 -1.2145250e+03 -7.1830490e+03
-7.1830490e+03 -6.8591760e+03 -6.1073270e+03 -5.7834540e+03 -4.5110940e+03 -4.3491570e+03 -2.8454590e+03 -2.1977120e+03 -7.5763240e+03
-7.5763240e+03 -7.1830490e+03 -6.8591760e+03 -6.1073270e+03 -5.7834540e+03 -4.5110940e+03 -4.3491570e+03 -2.8454590e+03 -7.5531900e+03
-7.5531900e+03 -7.5763240e+03 -7.1830490e+03 -6.8591760e+03 -6.1073270e+03 -5.7834540e+03 -4.5110940e+03 -4.3491570e+03 -7.7266940e+03
-7.7266940e+03 -7.5531900e+03 -7.5763240e+03 -7.1830490e+03 -6.8591760e+03 -6.1073270e+03 -5.7834540e+03 -4.5110940e+03 -7.5647570e+03
-7.5647570e+03 -7.7266940e+03 -7.5531900e+03 -7.5763240e+03 -7.1830490e+03 -6.8591760e+03 -6.1073270e+03 -5.7834540e+03 -7.4259540e+03
-7.4259540e+03 -7.5647570e+03 -7.7266940e+03 -7.5531900e+03 -7.5763240e+03 -7.1830490e+03 -6.8591760e+03 -6.1073270e+03 -6.4427670e+03
-6.4427670e+03 -7.4259540e+03 -7.5647570e+03 -7.7266940e+03 -7.5531900e+03 -7.5763240e+03 -7.1830490e+03 -6.8591760e+03 -6.0610590e+03
-6.0610590e+03 -6.4427670e+03 -7.4259540e+03 -7.5647570e+03 -7.7266940e+03 -7.5531900e+03 -7.5763240e+03 -7.1830490e+03 -5.8065870e+03
-5.8065870e+03 -6.0610590e+03 -6.4427670e+03 -7.4259540e+03 -7.5647570e+03 -7.7266940e+03 -7.5531900e+03 -7.5763240e+03 -3.3428360e+03
-3.3428360e+03 -5.8065870e+03 -6.0610590e+03 -6.4427670e+03 -7.4259540e+03 -7.5647570e+03 -7.7266940e+03 -7.5531900e+03 -3.0883640e+03
-3.0883640e+03 -3.3428360e+03 -5.8065870e+03 -6.0610590e+03 -6.4427670e+03 -7.4259540e+03 -7.5647570e+03 -7.7266940e+03 -8.6751800e+02
-8.6751800e+02 -3.0883640e+03 -3.3428360e+03 -5.8065870e+03 -6.0610590e+03 -6.4427670e+03 -7.4259540e+03 -7.5647570e+03 -1.1566910e+02
-1.1566910e+02 -8.6751800e+02 -3.0883640e+03 -3.3428360e+03 -5.8065870e+03 -6.0610590e+03 -6.4427670e+03 -7.4259540e+03 3.0073960e+03
3.0073960e+03 -1.1566910e+02 -8.6751800e+02 -3.0883640e+03 -3.3428360e+03 -5.8065870e+03 -6.0610590e+03 -6.4427670e+03 5.1241400e+03
5.1241400e+03 3.0073960e+03 -1.1566910e+02 -8.6751800e+02 -3.0883640e+03 -3.3428360e+03 -5.8065870e+03 -6.0610590e+03 4.8002670e+03
4.8002670e+03 5.1241400e+03 3.0073960e+03 -1.1566910e+02 -8.6751800e+02 -3.0883640e+03 -3.3428360e+03 -5.8065870e+03 9.5889660e+03
9.5889660e+03 4.8002670e+03 5.1241400e+03 3.0073960e+03 -1.1566910e+02 -8.6751800e+02 -3.0883640e+03 -3.3428360e+03 9.6930680e+03
9.6930680e+03 9.5889660e+03 4.8002670e+03 5.1241400e+03 3.0073960e+03 -1.1566910e+02 -8.6751800e+02 -3.0883640e+03 1.1983320e+04
1.1983320e+04 9.6930680e+03 9.5889660e+03 4.8002670e+03 5.1241400e+03 3.0073960e+03 -1.1566910e+02 -8.6751800e+02 1.1393400e+04
1.1393400e+04 1.1983320e+04 9.6930680e+03 9.5889660e+03 4.8002670e+03 5.1241400e+03 3.0073960e+03 -1.1566910e+02 1.4169460e+04
1.4169460e+04 1.1393400e+04 1.1983320e+04 9.6930680e+03 9.5889660e+03 4.8002670e+03 5.1241400e+03 3.0073960e+03 1.3533280e+04
1.3533280e+04 1.4169460e+04 1.1393400e+04 1.1983320e+04 9.6930680e+03 9.5889660e+03 4.8002670e+03 5.1241400e+03 1.2550090e+04
1.2550090e+04 1.3533280e+04 1.4169460e+04 1.1393400e+04 1.1983320e+04 9.6930680e+03 9.5889660e+03 4.8002670e+03 1.1335570e+04
1.1335570e+04 1.2550090e+04 1.3533280e+04 1.4169460e+04 1.1393400e+04 1.1983320e+04 9.6930680e+03 9.5889660e+03 1.1994880e+04
1.1994880e+04 1.1335570e+04 1.2550090e+04 1.3533280e+04 1.4169460e+04 1.1393400e+04 1.1983320e+04 9.6930680e+03 8.3050390e+03
8.3050390e+03 1.1994880e+04 1.1335570e+04 1.2550090e+04 1.3533280e+04 1.4169460e+04 1.1393400e+04 1.1983320e+04 5.9338230e+03
