-8.6310075e-01 40 -1.0000000e+00 -8.6310075e-01 0.0000000e+00 23 0.0000000e+00 0.0000000e+00 0.0000000e+00 25 #Y^,t,Y,yr,var,c,v,k,b,nvar
-9.9999942e-01 41 -1.0000000e+00 -9.9999942e-01 0.0000000e+00 28 0.0000000e+00 0.0000000e+00 0.0000000e+00 18 #Y^,t,Y,yr,var,c,v,k,b,nvar
-1.0000000e+00 42 -1.0000000e+00 -1.0000000e+00 0.0000000e+00 12 0.0000000e+00 0.0000000e+00 0.0000000e+00 47 #Y^,t,Y,yr,var,c,v,k,b,nvar
-9.9999938e-01 43 -1.0000000e+00 -9.9999938e-01 0.0000000e+00 39 0.0000000e+00 0.0000000e+00 0.0000000e+00 33 #Y^,t,Y,yr,var,c,v,k,b,nvar
-9.9999910e-01 44 -1.0000000e+00 -9.9999910e-01 0.0000000e+00 12 0.0000000e+00 0.0000000e+00 0.0000000e+00 47 #Y^,t,Y,yr,var,c,v,k,b,nvar
-1.0000000e+00 45 -1.0000000e+00 -1.0000000e+00 0.0000000e+00 39 0.0000000e+00 0.0000000e+00 0.0000000e+00 33 #Y^,t,Y,yr,var,c,v,k,b,nvar
-1.0000000e+00 46 -1.0000000e+00 -1.0000000e+00 0.0000000e+00 13 0.0000000e+00 0.0000000e+00 0.0000000e+00 18 #Y^,t,Y,yr,var,c,v,k,b,nvar
-9.6684216e-01 47 -1.0000000e+00 -9.6684216e-01 0.0000000e+00 7 0.0000000e+00 0.0000000e+00 0.0000000e+00 5 #Y^,t,Y,yr,var,c,v,k,b,nvar
-1.0000000e+00 48 -1.0000000e+00 -1.0000000e+00 0.0000000e+00 1 0.0000000e+00 0.0000000e+00 0.0000000e+00 13 #Y^,t,Y,yr,var,c,v,k,b,nvar
-3.3054509e-02 49 -1.0000000e+00 -3.3054509e-02 0.0000000e+00 3 0.0000000e+00 0.0000000e+00 0.0000000e+00 20 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 50 -1.0000000e+00 1.0000000e+00 0.0000000e+00 22 0.0000000e+00 0.0000000e+00 0.0000000e+00 24 #Y^,t,Y,yr,var,c,v,k,b,nvar
-1.0000000e+00 51 -1.0000000e+00 -1.0000000e+00 0.0000000e+00 12 0.0000000e+00 0.0000000e+00 0.0000000e+00 47 #Y^,t,Y,yr,var,c,v,k,b,nvar
-1.0000000e+00 52 -1.0000000e+00 -1.0000000e+00 0.0000000e+00 21 0.0000000e+00 0.0000000e+00 0.0000000e+00 10 #Y^,t,Y,yr,var,c,v,k,b,nvar
-9.9999910e-01 53 -1.0000000e+00 -9.9999910e-01 0.0000000e+00 22 0.0000000e+00 0.0000000e+00 0.0000000e+00 24 #Y^,t,Y,yr,var,c,v,k,b,nvar
-9.9999541e-01 54 -1.0000000e+00 -9.9999541e-01 0.0000000e+00 4 0.0000000e+00 0.0000000e+00 0.0000000e+00 6 #Y^,t,Y,yr,var,c,v,k,b,nvar
-9.9998614e-01 55 -1.0000000e+00 -9.9998614e-01 0.0000000e+00 0 0.0000000e+00 0.0000000e+00 0.0000000e+00 22 #Y^,t,Y,yr,var,c,v,k,b,nvar
-1.0000000e+00 56 -1.0000000e+00 -1.0000000e+00 0.0000000e+00 38 0.0000000e+00 0.0000000e+00 0.0000000e+00 13 #Y^,t,Y,yr,var,c,v,k,b,nvar
-1.0000000e+00 57 -1.0000000e+00 -1.0000000e+00 0.0000000e+00 39 0.0000000e+00 0.0000000e+00 0.0000000e+00 33 #Y^,t,Y,yr,var,c,v,k,b,nvar
-4.4487433e-01 58 -1.0000000e+00 -4.4487433e-01 0.0000000e+00 3 0.0000000e+00 0.0000000e+00 0.0000000e+00 20 #Y^,t,Y,yr,var,c,v,k,b,nvar
-9.9999997e-01 59 -1.0000000e+00 -9.9999997e-01 0.0000000e+00 28 0.0000000e+00 0.0000000e+00 0.0000000e+00 18 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 60 -1.0000000e+00 1.0000000e+00 0.0000000e+00 30 0.0000000e+00 0.0000000e+00 0.0000000e+00 3 #Y^,t,Y,yr,var,c,v,k,b,nvar
-9.8245046e-01 61 -1.0000000e+00 -9.8245046e-01 0.0000000e+00 27 0.0000000e+00 0.0000000e+00 0.0000000e+00 20 #Y^,t,Y,yr,var,c,v,k,b,nvar
-1.0000000e+00 62 -1.0000000e+00 -1.0000000e+00 0.0000000e+00 30 0.0000000e+00 0.0000000e+00 0.0000000e+00 3 #Y^,t,Y,yr,var,c,v,k,b,nvar
-1.0000000e+00 63 -1.0000000e+00 -1.0000000e+00 0.0000000e+00 3 0.0000000e+00 0.0000000e+00 0.0000000e+00 20 #Y^,t,Y,yr,var,c,v,k,b,nvar
-9.9999906e-01 64 -1.0000000e+00 -9.9999906e-01 0.0000000e+00 3 0.0000000e+00 0.0000000e+00 0.0000000e+00 20 #Y^,t,Y,yr,var,c,v,k,b,nvar
-1.0000000e+00 65 -1.0000000e+00 -1.0000000e+00 0.0000000e+00 39 0.0000000e+00 0.0000000e+00 0.0000000e+00 33 #Y^,t,Y,yr,var,c,v,k,b,nvar
-9.9999990e-01 66 -1.0000000e+00 -9.9999990e-01 0.0000000e+00 16 0.0000000e+00 0.0000000e+00 0.0000000e+00 14 #Y^,t,Y,yr,var,c,v,k,b,nvar
-9.9999485e-01 67 -1.0000000e+00 -9.9999485e-01 0.0000000e+00 21 0.0000000e+00 0.0000000e+00 0.0000000e+00 10 #Y^,t,Y,yr,var,c,v,k,b,nvar
-1.0000000e+00 68 -1.0000000e+00 -1.0000000e+00 0.0000000e+00 10 0.0000000e+00 0.0000000e+00 0.0000000e+00 18 #Y^,t,Y,yr,var,c,v,k,b,nvar
-9.9999999e-01 69 -1.0000000e+00 -9.9999999e-01 0.0000000e+00 17 0.0000000e+00 0.0000000e+00 0.0000000e+00 25 #Y^,t,Y,yr,var,c,v,k,b,nvar
-1.0000000e+00 70 -1.0000000e+00 -1.0000000e+00 0.0000000e+00 33 0.0000000e+00 0.0000000e+00 0.0000000e+00 30 #Y^,t,Y,yr,var,c,v,k,b,nvar
-1.0000000e+00 71 -1.0000000e+00 -1.0000000e+00 0.0000000e+00 20 0.0000000e+00 0.0000000e+00 0.0000000e+00 11 #Y^,t,Y,yr,var,c,v,k,b,nvar
-1.0000000e+00 72 -1.0000000e+00 -1.0000000e+00 0.0000000e+00 5 0.0000000e+00 0.0000000e+00 0.0000000e+00 21 #Y^,t,Y,yr,var,c,v,k,b,nvar
-9.9999993e-01 73 -1.0000000e+00 -9.9999993e-01 0.0000000e+00 16 0.0000000e+00 0.0000000e+00 0.0000000e+00 14 #Y^,t,Y,yr,var,c,v,k,b,nvar
-1.0000000e+00 74 -1.0000000e+00 -1.0000000e+00 0.0000000e+00 29 0.0000000e+00 0.0000000e+00 0.0000000e+00 19 #Y^,t,Y,yr,var,c,v,k,b,nvar
-1.0000000e+00 75 -1.0000000e+00 -1.0000000e+00 0.0000000e+00 3 0.0000000e+00 0.0000000e+00 0.0000000e+00 20 #Y^,t,Y,yr,var,c,v,k,b,nvar
-9.9999990e-01 76 -1.0000000e+00 -9.9999990e-01 0.0000000e+00 28 0.0000000e+00 0.0000000e+00 0.0000000e+00 18 #Y^,t,Y,yr,var,c,v,k,b,nvar
-1.0000000e+00 77 -1.0000000e+00 -1.0000000e+00 0.0000000e+00 28 0.0000000e+00 0.0000000e+00 0.0000000e+00 18 #Y^,t,Y,yr,var,c,v,k,b,nvar
-1.0000000e+00 78 -1.0000000e+00 -1.0000000e+00 0.0000000e+00 5 0.0000000e+00 0.0000000e+00 0.0000000e+00 21 #Y^,t,Y,yr,var,c,v,k,b,nvar
-9.9999760e-01 79 -1.0000000e+00 -9.9999760e-01 0.0000000e+00 39 0.0000000e+00 0.0000000e+00 0.0000000e+00 33 #Y^,t,Y,yr,var,c,v,k,b,nvar
-1.8420361e-01 80 -1.0000000e+00 -1.8420361e-01 0.0000000e+00 19 0.0000000e+00 0.0000000e+00 0.0000000e+00 17 #Y^,t,Y,yr,var,c,v,k,b,nvar
-1.0000000e+00 81 -1.0000000e+00 -1.0000000e+00 0.0000000e+00 12 0.0000000e+00 0.0000000e+00 0.0000000e+00 47 #Y^,t,Y,yr,var,c,v,k,b,nvar
-9.9999908e-01 82 -1.0000000e+00 -9.9999908e-01 0.0000000e+00 4 0.0000000e+00 0.0000000e+00 0.0000000e+00 6 #Y^,t,Y,yr,var,c,v,k,b,nvar
-7.5667931e-01 83 -1.0000000e+00 -7.5667931e-01 0.0000000e+00 34 0.0000000e+00 0.0000000e+00 0.0000000e+00 30 #Y^,t,Y,yr,var,c,v,k,b,nvar
-9.9999799e-01 84 -1.0000000e+00 -9.9999799e-01 0.0000000e+00 23 0.0000000e+00 0.0000000e+00 0.0000000e+00 25 #Y^,t,Y,yr,var,c,v,k,b,nvar
-4.5475747e-01 85 -1.0000000e+00 -4.5475747e-01 0.0000000e+00 21 0.0000000e+00 0.0000000e+00 0.0000000e+00 10 #Y^,t,Y,yr,var,c,v,k,b,nvar
-9.9999952e-01 86 -1.0000000e+00 -9.9999952e-01 0.0000000e+00 39 0.0000000e+00 0.0000000e+00 0.0000000e+00 33 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 87 -1.0000000e+00 1.0000000e+00 0.0000000e+00 0 0.0000000e+00 0.0000000e+00 0.0000000e+00 22 #Y^,t,Y,yr,var,c,v,k,b,nvar
-9.9999044e-01 88 -1.0000000e+00 -9.9999044e-01 0.0000000e+00 6 0.0000000e+00 0.0000000e+00 0.0000000e+00 6 #Y^,t,Y,yr,var,c,v,k,b,nvar
-1.0000000e+00 89 -1.0000000e+00 -1.0000000e+00 0.0000000e+00 13 0.0000000e+00 0.0000000e+00 0.0000000e+00 18 #Y^,t,Y,yr,var,c,v,k,b,nvar
-9.9999994e-01 90 -1.0000000e+00 -9.9999994e-01 0.0000000e+00 29 0.0000000e+00 0.0000000e+00 0.0000000e+00 19 #Y^,t,Y,yr,var,c,v,k,b,nvar
6.0469452e-01 91 1.0000000e+00 6.0469452e-01 0.0000000e+00 15 0.0000000e+00 0.0000000e+00 0.0000000e+00 7 #Y^,t,Y,yr,var,c,v,k,b,nvar
-9.7456958e-01 92 1.0000000e+00 -9.7456958e-01 0.0000000e+00 29 0.0000000e+00 0.0000000e+00 0.0000000e+00 19 #Y^,t,Y,yr,var,c,v,k,b,nvar
9.9998983e-01 93 1.0000000e+00 9.9998983e-01 0.0000000e+00 22 0.0000000e+00 0.0000000e+00 0.0000000e+00 24 #Y^,t,Y,yr,var,c,v,k,b,nvar
9.9999832e-01 94 1.0000000e+00 9.9999832e-01 0.0000000e+00 3 0.0000000e+00 0.0000000e+00 0.0000000e+00 20 #Y^,t,Y,yr,var,c,v,k,b,nvar
9.9999976e-01 95 1.0000000e+00 9.9999976e-01 0.0000000e+00 39 0.0000000e+00 0.0000000e+00 0.0000000e+00 33 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 96 1.0000000e+00 1.0000000e+00 0.0000000e+00 0 0.0000000e+00 0.0000000e+00 0.0000000e+00 22 #Y^,t,Y,yr,var,c,v,k,b,nvar
-9.8667603e-02 97 1.0000000e+00 -9.8667603e-02 0.0000000e+00 0 0.0000000e+00 0.0000000e+00 0.0000000e+00 22 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 98 1.0000000e+00 1.0000000e+00 0.0000000e+00 19 0.0000000e+00 0.0000000e+00 0.0000000e+00 17 #Y^,t,Y,yr,var,c,v,k,b,nvar
9.9999702e-01 99 1.0000000e+00 9.9999702e-01 0.0000000e+00 23 0.0000000e+00 0.0000000e+00 0.0000000e+00 25 #Y^,t,Y,yr,var,c,v,k,b,nvar
9.9999999e-01 100 1.0000000e+00 9.9999999e-01 0.0000000e+00 17 0.0000000e+00 0.0000000e+00 0.0000000e+00 25 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 101 1.0000000e+00 1.0000000e+00 0.0000000e+00 19 0.0000000e+00 0.0000000e+00 0.0000000e+00 17 #Y^,t,Y,yr,var,c,v,k,b,nvar
9.9999520e-01 102 1.0000000e+00 9.9999520e-01 0.0000000e+00 36 0.0000000e+00 0.0000000e+00 0.0000000e+00 14 #Y^,t,Y,yr,var,c,v,k,b,nvar
-5.1138818e-01 103 1.0000000e+00 -5.1138818e-01 0.0000000e+00 22 0.0000000e+00 0.0000000e+00 0.0000000e+00 24 #Y^,t,Y,yr,var,c,v,k,b,nvar
-1.0000000e+00 104 1.0000000e+00 -1.0000000e+00 0.0000000e+00 33 0.0000000e+00 0.0000000e+00 0.0000000e+00 30 #Y^,t,Y,yr,var,c,v,k,b,nvar
9.9999846e-01 105 1.0000000e+00 9.9999846e-01 0.0000000e+00 38 0.0000000e+00 0.0000000e+00 0.0000000e+00 13 #Y^,t,Y,yr,var,c,v,k,b,nvar
9.9997581e-01 106 1.0000000e+00 9.9997581e-01 0.0000000e+00 22 0.0000000e+00 0.0000000e+00 0.0000000e+00 24 #Y^,t,Y,yr,var,c,v,k,b,nvar
9.9999871e-01 107 1.0000000e+00 9.9999871e-01 0.0000000e+00 6 0.0000000e+00 0.0000000e+00 0.0000000e+00 6 #Y^,t,Y,yr,var,c,v,k,b,nvar
9.9999841e-01 108 1.0000000e+00 9.9999841e-01 0.0000000e+00 35 0.0000000e+00 0.0000000e+00 0.0000000e+00 10 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 109 1.0000000e+00 1.0000000e+00 0.0000000e+00 13 0.0000000e+00 0.0000000e+00 0.0000000e+00 18 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 110 1.0000000e+00 1.0000000e+00 0.0000000e+00 19 0.0000000e+00 0.0000000e+00 0.0000000e+00 17 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 111 1.0000000e+00 1.0000000e+00 0.0000000e+00 13 0.0000000e+00 0.0000000e+00 0.0000000e+00 18 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 112 1.0000000e+00 1.0000000e+00 0.0000000e+00 17 0.0000000e+00 0.0000000e+00 0.0000000e+00 25 #Y^,t,Y,yr,var,c,v,k,b,nvar
-1.0000000e+00 113 1.0000000e+00 -1.0000000e+00 0.0000000e+00 33 0.0000000e+00 0.0000000e+00 0.0000000e+00 30 #Y^,t,Y,yr,var,c,v,k,b,nvar
9.9998148e-01 114 1.0000000e+00 9.9998148e-01 0.0000000e+00 3 0.0000000e+00 0.0000000e+00 0.0000000e+00 20 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 115 1.0000000e+00 1.0000000e+00 0.0000000e+00 39 0.0000000e+00 0.0000000e+00 0.0000000e+00 33 #Y^,t,Y,yr,var,c,v,k,b,nvar
7.7372719e-01 116 1.0000000e+00 7.7372719e-01 0.0000000e+00 19 0.0000000e+00 0.0000000e+00 0.0000000e+00 17 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 117 1.0000000e+00 1.0000000e+00 0.0000000e+00 19 0.0000000e+00 0.0000000e+00 0.0000000e+00 17 #Y^,t,Y,yr,var,c,v,k,b,nvar
9.9999921e-01 118 1.0000000e+00 9.9999921e-01 0.0000000e+00 38 0.0000000e+00 0.0000000e+00 0.0000000e+00 13 #Y^,t,Y,yr,var,c,v,k,b,nvar
9.9999317e-01 119 1.0000000e+00 9.9999317e-01 0.0000000e+00 4 0.0000000e+00 0.0000000e+00 0.0000000e+00 6 #Y^,t,Y,yr,var,c,v,k,b,nvar
9.9999899e-01 120 1.0000000e+00 9.9999899e-01 0.0000000e+00 39 0.0000000e+00 0.0000000e+00 0.0000000e+00 33 #Y^,t,Y,yr,var,c,v,k,b,nvar
9.9999404e-01 121 1.0000000e+00 9.9999404e-01 0.0000000e+00 21 0.0000000e+00 0.0000000e+00 0.0000000e+00 10 #Y^,t,Y,yr,var,c,v,k,b,nvar
9.9999966e-01 122 1.0000000e+00 9.9999966e-01 0.0000000e+00 38 0.0000000e+00 0.0000000e+00 0.0000000e+00 13 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 123 1.0000000e+00 1.0000000e+00 0.0000000e+00 29 0.0000000e+00 0.0000000e+00 0.0000000e+00 19 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 124 1.0000000e+00 1.0000000e+00 0.0000000e+00 39 0.0000000e+00 0.0000000e+00 0.0000000e+00 33 #Y^,t,Y,yr,var,c,v,k,b,nvar
9.9999579e-01 125 1.0000000e+00 9.9999579e-01 0.0000000e+00 6 0.0000000e+00 0.0000000e+00 0.0000000e+00 6 #Y^,t,Y,yr,var,c,v,k,b,nvar
9.9998868e-01 126 1.0000000e+00 9.9998868e-01 0.0000000e+00 35 0.0000000e+00 0.0000000e+00 0.0000000e+00 10 #Y^,t,Y,yr,var,c,v,k,b,nvar
4.0907808e-01 127 1.0000000e+00 4.0907808e-01 0.0000000e+00 0 0.0000000e+00 0.0000000e+00 0.0000000e+00 22 #Y^,t,Y,yr,var,c,v,k,b,nvar
9.9999980e-01 128 1.0000000e+00 9.9999980e-01 0.0000000e+00 29 0.0000000e+00 0.0000000e+00 0.0000000e+00 19 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 129 1.0000000e+00 1.0000000e+00 0.0000000e+00 13 0.0000000e+00 0.0000000e+00 0.0000000e+00 18 #Y^,t,Y,yr,var,c,v,k,b,nvar
9.9999485e-01 130 1.0000000e+00 9.9999485e-01 0.0000000e+00 18 0.0000000e+00 0.0000000e+00 0.0000000e+00 9 #Y^,t,Y,yr,var,c,v,k,b,nvar
9.9999998e-01 131 1.0000000e+00 9.9999998e-01 0.0000000e+00 29 0.0000000e+00 0.0000000e+00 0.0000000e+00 19 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 132 1.0000000e+00 1.0000000e+00 0.0000000e+00 13 0.0000000e+00 0.0000000e+00 0.0000000e+00 18 #Y^,t,Y,yr,var,c,v,k,b,nvar
9.9999920e-01 133 1.0000000e+00 9.9999920e-01 0.0000000e+00 21 0.0000000e+00 0.0000000e+00 0.0000000e+00 10 #Y^,t,Y,yr,var,c,v,k,b,nvar
9.9999961e-01 134 1.0000000e+00 9.9999961e-01 0.0000000e+00 31 0.0000000e+00 0.0000000e+00 0.0000000e+00 16 #Y^,t,Y,yr,var,c,v,k,b,nvar
9.9999522e-01 135 1.0000000e+00 9.9999522e-01 0.0000000e+00 19 0.0000000e+00 0.0000000e+00 0.0000000e+00 17 #Y^,t,Y,yr,var,c,v,k,b,nvar
9.9999978e-01 136 1.0000000e+00 9.9999978e-01 0.0000000e+00 19 0.0000000e+00 0.0000000e+00 0.0000000e+00 17 #Y^,t,Y,yr,var,c,v,k,b,nvar
9.9998512e-01 137 1.0000000e+00 9.9998512e-01 0.0000000e+00 26 0.0000000e+00 0.0000000e+00 0.0000000e+00 17 #Y^,t,Y,yr,var,c,v,k,b,nvar
9.9999638e-01 138 1.0000000e+00 9.9999638e-01 0.0000000e+00 39 0.0000000e+00 0.0000000e+00 0.0000000e+00 33 #Y^,t,Y,yr,var,c,v,k,b,nvar
9.9999948e-01 139 1.0000000e+00 9.9999948e-01 0.0000000e+00 34 0.0000000e+00 0.0000000e+00 0.0000000e+00 30 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 140 1.0000000e+00 1.0000000e+00 0.0000000e+00 6 0.0000000e+00 0.0000000e+00 0.0000000e+00 6 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 141 1.0000000e+00 1.0000000e+00 0.0000000e+00 13 0.0000000e+00 0.0000000e+00 0.0000000e+00 18 #Y^,t,Y,yr,var,c,v,k,b,nvar
9.9998287e-01 142 1.0000000e+00 9.9998287e-01 0.0000000e+00 24 0.0000000e+00 0.0000000e+00 0.0000000e+00 10 #Y^,t,Y,yr,var,c,v,k,b,nvar
