0.34732818346159546 0.7309383916126768 1. 0. 
0.34732818346159546 -0.7309383916126768 1. 0. 
-0.6448632674248999 0.6284874951336933 1. 0. 
-0.6448632674248999 -0.6284874951336933 1. 0. 
3.7031263760174088E-2 0.8207956982289844 1. 0. 
3.7031263760174088E-2 -0.8207956982289844 1. 0. 
0.5160121002311541 0.5652627352748423 1. 0. 
0.5160121002311541 -0.5652627352748423 1. 0. 
-0.9873110016753431 0. 5.05138345192547E-4 0. 
-0.11747783035584469 0.8736122681408385 1. 0. 
-0.11747783035584469 -0.8736122681408385 1. 0. 
0.6831504953103428 0.3578720171248428 1. 0. 
0.6831504953103428 -0.3578720171248428 1. 0. 
-0.8210507238057891 0.3063535106517689 1. 0. 
-0.8210507238057891 -0.3063535106517689 1. 0. 
0.7396160319151202 0.10726653543947011 1. 0. 
0.7396160319151202 -0.10726653543947011 1. 0. 
-0.439243999254181 0.9655575238295076 1. 0. 
-0.439243999254181 -0.9655575238295076 1. 0. 
0.47190711822235689 0.7799899480156963 -1. 0. 
0.47190711822235689 -0.7799899480156963 -1. 0. 
-0.4616126394591033 0.7410276253285757 1. 0. 
-0.4616126394591033 -0.7410276253285757 1. 0. 
-0.9033785092579452 0. -7.585528389339179E-3 0. 
0.6239205226034955 0. 5.705647762779461E-5 0. 
0.12676694674258444 0.8695240821166443 -1. 0. 
0.12676694674258444 -0.8695240821166443 -1. 0. 
-0.7029724742932542 0.5595652996580851 -1. 0. 
-0.7029724742932542 -0.5595652996580851 -1. 0. 
-0.285197348306385 0.8687935760383364 1. 0. 
-0.285197348306385 -0.8687935760383364 1. 0. 
0.7511174482403202 0.40926817259671768 -1. 0. 
0.7511174482403202 -0.40926817259671768 -1. 0. 
0.9050439668943336 0. -7.424614271236041E-3 0. 
-0.8526389638861329 0.29004462693668739 1. 0. 
-0.8526389638861329 -0.29004462693668739 1. 0. 
1.353242472619672 0.9962367122232217 -1. 0. 
1.353242472619672 -0.9962367122232217 -1. 0. 
0.41496479299328639 0.7105028997793873 1. 0. 
0.41496479299328639 -0.7105028997793873 1. 0. 
-0.24533994270013075 0.8544978440140915 1. 0. 
-0.24533994270013075 -0.8544978440140915 1. 0. 
-0.47327638877927277 0.7750522811399936 -1. 0. 
-0.47327638877927277 -0.7750522811399936 -1. 0. 
0.6269793414734551 0.7029312014352698 1. 0. 
0.6269793414734551 -0.7029312014352698 1. 0. 
3.4326684626257087E-2 0.820802663941818 1. 0. 
3.4326684626257087E-2 -0.820802663941818 1. 0. 
