8.517298e+01 8.426957e+01 1.892093e+02 1.865194e+02 1.504413e+02 1.294522e+02 8.010352e+01 6.024546e+01 4.048352e+01 2.005484e+01 2.141596e+01 1.163131e+01 2.656231e+01 1.294659e+01 2.566189e+01 1.174051e+01 1.781756e+01 7.058133e+00 2.089853e+01 1.099496e+01 2.646827e+01 1.825948e+01 5.380494e+01 3.481630e+01 1.196128e+02 8.183620e+01 3.236279e+02 1.910364e+02 1.492107e+02 1.025698e+02 8.747126e+01 5.878287e+01 1.203273e+02 8.037684e+01 1.649653e+02 9.436653e+01 8.544354e+01 5.307702e+01 3.724832e+01 2.414210e+01 2.507325e+01 1.300962e+01 6.057043e+00 4.138166e+00 2.380653e+00 2.258389e+00 -1
8.002663e+01 7.220842e+01 2.152822e+02 2.032695e+02 1.161672e+02 1.202054e+02 3.270804e+01 3.184198e+01 1.131952e+01 8.449661e+00 7.515833e+00 3.803688e+00 5.970382e+00 3.307702e+00 1.107988e+01 6.878681e+00 2.337861e+01 1.481660e+01 5.303481e+01 3.369294e+01 9.342399e+01 7.449313e+01 1.523411e+02 1.206233e+02 2.329132e+02 1.722351e+02 2.250898e+02 1.644253e+02 1.430864e+02 1.166294e+02 1.138157e+02 9.169907e+01 1.095365e+02 8.351078e+01 1.202984e+02 8.219884e+01 8.313454e+01 4.893053e+01 4.041202e+01 2.419141e+01 2.918166e+01 1.568820e+01 1.244084e+01 5.369779e+00 3.676390e+00 1.305805e+00 -1
2.250275e+01 2.365070e+01 6.579756e+01 6.443909e+01 1.317734e+02 1.095108e+02 1.491991e+02 1.097478e+02 1.084081e+02 8.788780e+01 6.964707e+01 4.959540e+01 5.730093e+01 3.936175e+01 6.393244e+01 4.686620e+01 1.261613e+02 7.586231e+01 1.800939e+02 1.153266e+02 1.309745e+02 9.174743e+01 7.605690e+01 5.451093e+01 8.645251e+01 5.536976e+01 1.531949e+02 9.330818e+01 1.819847e+02 1.094773e+02 1.007620e+02 6.620825e+01 6.257019e+01 3.870789e+01 3.745171e+01 2.089144e+01 2.353364e+01 1.121191e+01 1.397527e+01 6.622334e+00 1.310571e+01 4.509696e+00 4.986139e+00 2.078931e+00 2.289903e+00 1.349139e+00 -1
4.197576e+01 3.543797e+01 9.286827e+01 7.510227e+01 1.223826e+02 1.044400e+02 1.320388e+02 9.872459e+01 1.258536e+02 8.092753e+01 9.920310e+01 5.706883e+01 1.325981e+02 8.277454e+01 1.993662e+02 1.527759e+02 2.253493e+02 1.833202e+02 7.774589e+01 6.811750e+01 3.047140e+01 2.485395e+01 1.916669e+01 1.393981e+01 1.378589e+01 7.580896e+00 2.769150e+01 1.356295e+01 4.252072e+01 2.493477e+01 1.046634e+02 6.911130e+01 2.668776e+02 1.431709e+02 1.248674e+02 6.558196e+01 4.265954e+01 2.039355e+01 2.037467e+01 7.098619e+00 2.192736e+01 7.812364e+00 5.311494e+00 2.244673e+00 7.159310e-01 3.491388e-01 -1
2.451078e+01 2.355980e+01 7.754579e+01 7.777341e+01 2.043704e+02 1.800326e+02 1.884882e+02 1.486837e+02 8.617870e+01 7.100421e+01 1.306537e+02 9.327439e+01 3.367426e+02 2.287268e+02 1.178479e+02 8.041760e+01 4.392122e+01 2.202537e+01 2.946747e+01 1.553253e+01 2.875408e+01 1.436408e+01 7.732881e+01 3.728660e+01 1.201297e+02 6.086450e+01 1.323433e+02 6.313032e+01 7.874557e+01 3.349691e+01 5.174870e+01 1.884890e+01 3.764598e+01 1.237765e+01 3.891320e+01 1.092105e+01 5.945706e+01 1.724122e+01 6.153221e+01 1.688799e+01 3.389161e+01 9.747433e+00 9.117230e+00 2.545444e+00 1.508751e+00 4.083745e-01 -1
2.967010e+01 2.186211e+01 7.161571e+01 5.200553e+01 1.274093e+02 1.073068e+02 1.577686e+02 1.308530e+02 1.340871e+02 1.012382e+02 1.147637e+02 8.925414e+01 9.880089e+01 8.627551e+01 2.119340e+02 1.608471e+02 2.910209e+02 1.909626e+02 7.603141e+01 4.523406e+01 2.068537e+01 9.681418e+00 1.193493e+01 6.769181e+00 1.203341e+01 1.068851e+01 1.541516e+01 7.525598e+00 3.808383e+01 1.834803e+01 8.859369e+01 4.838851e+01 1.454206e+02 7.455023e+01 9.224440e+01 4.196247e+01 8.574886e+01 3.599669e+01 8.532014e+01 3.586341e+01 5.189475e+01 1.985080e+01 1.743865e+01 7.715125e+00 8.321417e+00 4.021736e+00 -1
4.879471e+01 4.162517e+01 7.275074e+01 6.394754e+01 8.858834e+01 8.437023e+01 1.194561e+02 9.311787e+01 1.332283e+02 1.038844e+02 9.636205e+01 8.018214e+01 1.079482e+02 1.023412e+02 2.405389e+02 1.725213e+02 1.343510e+02 9.393869e+01 4.781441e+01 3.290136e+01 2.019806e+01 1.452969e+01 1.926343e+01 9.482120e+00 2.273483e+01 1.192784e+01 4.044747e+01 3.205529e+01 1.228863e+02 8.938561e+01 2.727445e+02 1.409784e+02 1.503550e+02 7.916556e+01 4.521053e+01 2.355251e+01 2.510352e+01 1.098518e+01 3.495244e+01 1.365099e+01 7.000516e+01 2.637975e+01 2.534396e+01 8.939952e+00 5.688058e+00 1.850305e+00 -1
1.627822e+01 1.654988e+01 6.268679e+01 7.054922e+01 2.314550e+02 2.337000e+02 2.156561e+02 1.851237e+02 3.908705e+02 2.629184e+02 1.331805e+02 8.661755e+01 1.903106e+01 1.294499e+01 5.970382e+00 3.307702e+00 7.993221e+00 3.048216e+00 6.089654e+00 3.573021e+00 1.748512e+01 1.121899e+01 5.389385e+01 2.902296e+01 1.741768e+02 9.030883e+01 2.001011e+02 9.102934e+01 1.308647e+02 4.983946e+01 5.421083e+01 2.024466e+01 2.084797e+01 7.986278e+00 1.434032e+01 4.766189e+00 1.151080e+01 3.767285e+00 1.613030e+01 4.443675e+00 1.670836e+01 4.522461e+00 2.631015e+00 7.121384e-01 1.676390e-01 4.537495e-02 -1
2.433322e+01 2.113392e+01 5.835184e+01 5.367180e+01 1.112087e+02 9.201625e+01 1.210558e+02 1.120863e+02 1.201278e+02 9.261779e+01 1.177416e+02 9.236458e+01 1.800377e+02 1.596192e+02 2.252083e+02 2.095379e+02 1.473643e+02 1.250676e+02 7.057681e+01 5.645848e+01 4.634206e+01 3.423774e+01 4.892751e+01 2.787728e+01 3.467734e+01 2.347643e+01 4.843470e+01 3.358278e+01 1.303629e+02 9.532344e+01 2.194217e+02 1.527152e+02 1.176611e+02 7.275879e+01 3.904682e+01 3.026072e+01 1.617063e+01 9.918071e+00 1.195368e+01 3.856939e+00 1.400220e+01 5.015606e+00 2.676390e+00 1.453749e+00 1.451708e+00 5.482920e-01 -1
2.209234e+01 1.886590e+01 5.862848e+01 4.949584e+01 8.914481e+01 8.310964e+01 1.206649e+02 1.052050e+02 1.387359e+02 1.165956e+02 1.306186e+02 1.054996e+02 1.538897e+02 1.365007e+02 1.941425e+02 1.855976e+02 1.703447e+02 1.272354e+02 6.272526e+01 4.852888e+01 2.774760e+01 1.593871e+01 2.024373e+01 8.288801e+00 1.601372e+01 7.903410e+00 2.380085e+01 1.105120e+01 4.671563e+01 2.389945e+01 1.484744e+02 8.844853e+01 2.567032e+02 1.542268e+02 9.967645e+01 7.122255e+01 3.079975e+01 1.889238e+01 1.694675e+01 7.970376e+00 1.476350e+01 6.680328e+00 1.934779e+00 1.408375e+00 4.537495e-02 1.676390e-01 -1
3.531512e+01 3.278492e+01 1.003233e+02 8.885409e+01 1.901875e+02 1.604937e+02 1.592365e+02 1.411413e+02 2.852453e+02 2.339748e+02 1.689263e+02 1.306535e+02 4.414968e+01 2.628185e+01 1.424059e+01 7.315577e+00 9.778959e+00 6.712138e+00 1.667669e+01 7.897280e+00 2.393967e+01 1.355726e+01 8.280987e+01 5.246757e+01 2.656475e+02 1.803360e+02 1.689430e+02 1.156961e+02 5.214261e+01 2.869132e+01 3.015897e+01 1.086466e+01 2.727306e+01 1.275058e+01 4.085710e+01 1.759256e+01 6.223916e+01 2.815741e+01 5.338082e+01 2.304521e+01 4.088702e+01 1.502428e+01 1.195543e+01 4.772319e+00 3.173473e+00 1.169680e+00 -1
3.096598e+01 2.692105e+01 1.006301e+02 8.745249e+01 2.236252e+02 1.980443e+02 2.129924e+02 1.850242e+02 4.034814e+02 3.058582e+02 1.144582e+02 8.610281e+01 1.923949e+01 1.143484e+01 9.395465e+00 5.645972e+00 5.389480e+00 1.847167e+00 1.088971e+01 3.258238e+00 1.208871e+01 6.189375e+00 1.979596e+01 1.173657e+01 5.907567e+01 4.375179e+01 2.675481e+02 1.959508e+02 1.063980e+02 6.107465e+01 5.284923e+01 2.073057e+01 4.114606e+01 1.413202e+01 3.786025e+01 1.186167e+01 2.873075e+01 9.079870e+00 2.928029e+01 8.080670e+00 2.457822e+01 6.652600e+00 5.433758e+00 1.548437e+00 1.457542e+00 9.684858e-01 -1
9.800566e+01 7.844304e+01 1.761900e+02 1.621599e+02 1.064297e+02 1.070614e+02 3.411343e+01 3.113487e+01 7.681424e+00 5.898376e+00 4.076889e+00 3.710097e+00 3.177562e+00 1.822438e+00 1.335278e+00 1.090750e+00 2.206084e+00 1.326451e+00 7.254451e+00 3.236647e+00 2.117143e+01 1.187583e+01 8.730242e+01 4.805175e+01 3.150676e+02 1.887152e+02 1.424386e+02 1.043834e+02 8.927922e+01 7.045371e+01 2.244810e+02 1.717741e+02 2.234449e+02 1.483664e+02 5.388646e+01 3.819578e+01 2.443376e+01 1.366077e+01 5.713095e+01 2.736597e+01 1.127601e+02 4.814564e+01 4.401656e+01 1.646256e+01 1.008621e+01 3.925443e+00 -1
