6.6662978e-01 6.3943653e-01 6.1685923e-01 5.9827050e-01 5.8298859e-01 5.7034631e-01 5.5970761e-01 5.5045346e-01 5.4194898e-01 5.3349835e-01 6.9885575e-01
7.5576101e-01 8.0636977e-01 8.5056990e-01 8.8124026e-01 8.9319296e-01 8.8531750e-01 8.6085525e-01 8.2565770e-01 7.8581671e-01 7.4607191e-01 7.0532827e-01
1.6118776e-01 1.9974744e-01 2.3975112e-01 2.7763319e-01 3.1149133e-01 3.4062558e-01 3.6505288e-01 3.8514215e-01 4.0138246e-01 4.1425058e-01 1.2936953e-01
3.7569821e-01 3.6130764e-01 3.4209938e-01 3.1818373e-01 2.9023426e-01 2.5971209e-01 2.2897802e-01 2.0115007e-01 1.7960137e-01 1.6715861e-01 3.8549218e-01
4.6024697e-01 4.6514172e-01 4.6850035e-01 4.7035607e-01 4.7061117e-01 4.6902060e-01 4.6517108e-01 4.5846134e-01 4.4809347e-01 4.3309334e-01 4.5366167e-01
5.5882869e-02 5.7084028e-02 8.6013187e-02 1.3291592e-01 1.8698416e-01 2.4012052e-01 2.8783319e-01 3.2843125e-01 3.6187501e-01 3.8889842e-01 8.5817981e-02
7.7111729e-01 8.3252023e-01 8.8400498e-01 9.1600271e-01 9.2264490e-01 9.0458299e-01 8.6823898e-01 8.2229372e-01 7.7430953e-01 7.2923116e-01 7.0905327e-01
7.0337223e-01 6.8357210e-01 6.6549922e-01 6.4903044e-01 6.3374953e-01 6.1896572e-01 6.0369792e-01 5.8663206e-01 5.6606761e-01 5.3988191e-01 7.2467638e-01
4.7462783e-01 4.6333526e-01 4.4748806e-01 4.2584003e-01 3.9717590e-01 3.6062889e-01 3.1619640e-01 2.6543275e-01 2.1212249e-01 1.6245321e-01 4.8247894e-01
4.8823037e-01 4.7695624e-01 4.6144669e-01 4.4035544e-01 4.1229587e-01 3.7612558e-01 3.3144312e-01 2.7931225e-01 2.2307171e-01 1.6877866e-01 4.9644198e-01
4.3772229e-01 4.4938418e-01 4.5856369e-01 4.6576555e-01 4.7137528e-01 4.7567524e-01 4.7885587e-01 4.8102079e-01 4.8218509e-01 4.8226640e-01 4.2293605e-01
1.0069311e-01 1.1767998e-01 1.4958546e-01 1.8961905e-01 2.3176605e-01 2.7191276e-01 3.0784774e-01 3.3875080e-01 3.6463252e-01 3.8591153e-01 1.0381165e-01
8.2884673e-01 7.9933271e-01 7.6683464e-01 7.3454688e-01 7.0453289e-01 6.7788335e-01 6.5500950e-01 6.3592259e-01 6.2044498e-01 6.0835177e-01 8.5127670e-01
6.4193492e-01 6.1384717e-01 5.9142071e-01 5.7363538e-01 5.5958248e-01 5.4850287e-01 5.3978607e-01 5.3295499e-01 5.2764800e-01 5.2360385e-01 6.7669080e-01
1.3209091e-01 1.6533086e-01 2.0460033e-01 2.4476205e-01 2.8247018e-01 3.1602016e-01 3.4486522e-01 3.6914240e-01 3.8933178e-01 4.0605215e-01 1.1110110e-01
1.3361291e-01 1.6417582e-01 2.0137874e-01 2.4018352e-01 2.7715031e-01 3.1041072e-01 3.3926095e-01 3.6371791e-01 3.8418209e-01 4.0122701e-01 1.1551094e-01
